Impression_ID,Campaign_ID,CPF,Impression_Date,Email_Opened,Email_Clicked
73260,6,53771265730,2024-06-10,Yes,Yes
53695,3,94731319092,2024-01-08,Yes,No
50247,11,21707979603,2023-05-02,No,No
23779,7,49823058114,2023-07-17,Yes,Yes
13004,13,03070625778,2024-04-05,Yes,No
68939,8,21875608160,2024-06-05,No,No
14268,7,57133589094,2024-12-09,No,No
88262,3,15866895398,2024-05-08,Yes,Yes
35337,3,55902245544,2024-01-12,No,No
32336,7,66951932561,2024-03-07,Yes,Yes
47895,6,00671645705,2024-01-21,Yes,Yes
99400,13,32247587986,2023-02-16,No,No
85545,4,59697568305,2023-01-04,Yes,No
29181,13,32711917504,2023-11-30,No,No
10234,10,04710171768,2023-08-21,No,No
47983,9,63213587592,2023-02-02,No,No
11746,5,85044728488,2023-01-06,Yes,Yes
26389,15,37565365511,2024-07-11,No,No
26243,15,06767366614,2023-04-25,Yes,No
88485,4,18959896990,2024-12-24,Yes,Yes
20313,12,58807692013,2023-01-15,No,No
31371,3,78285154346,2024-02-27,Yes,No
48220,4,05682197457,2024-09-14,No,No
62137,14,19418937177,2023-09-29,No,No
80780,9,99830332221,2024-05-24,Yes,Yes
23334,9,71602642149,2023-08-26,Yes,Yes
89036,8,97232500354,2024-03-02,Yes,No
84214,10,07636606274,2024-03-20,Yes,No
14241,11,98676007752,2024-10-14,No,No
79152,4,79963946266,2023-11-13,Yes,Yes
53064,12,41412583824,2023-10-14,No,No
93785,15,57348296762,2024-04-09,Yes,No
21257,7,69769097472,2023-08-21,No,No
20431,3,43520956119,2024-12-01,No,No
97803,4,54332386507,2023-05-11,Yes,Yes
74565,10,44839148926,2024-10-04,Yes,Yes
69530,13,96737466988,2024-07-24,No,No
35467,3,13998443062,2023-05-13,No,No
37230,10,90267035273,2024-04-23,No,No
63646,14,29426255763,2024-07-19,Yes,No
23163,9,40253774676,2023-11-28,Yes,Yes
23281,14,73450567586,2024-12-18,Yes,Yes
97363,7,03211924213,2024-06-22,No,No
73481,12,41752534687,2024-11-11,Yes,No
26093,8,24213869742,2023-12-03,Yes,No
11391,15,55938594771,2023-08-13,No,No
23738,15,26312496052,2023-06-11,Yes,No
78668,9,99518025980,2023-03-11,No,No
57190,14,43295385056,2024-07-21,No,No
19743,14,30005173042,2024-10-15,Yes,Yes
14392,10,35329382270,2023-02-10,No,No
92498,5,57494599980,2024-12-09,No,No
60957,1,45866964404,2024-05-31,Yes,Yes
57353,10,24246322285,2024-06-17,Yes,Yes
54786,6,25538431136,2024-02-27,No,No
22373,14,77949653093,2023-10-22,Yes,Yes
76244,8,18018754504,2023-03-10,Yes,Yes
11678,10,43580898161,2023-04-15,Yes,Yes
19051,7,18392909433,2023-03-12,No,No
69286,6,56046286269,2023-04-10,Yes,No
96787,5,04983222689,2024-10-25,No,No
47842,9,46963953874,2023-01-17,Yes,Yes
80422,2,20406763308,2024-06-13,Yes,Yes
65192,2,41014152947,2023-05-20,Yes,Yes
93916,12,57791281309,2023-07-11,Yes,Yes
65193,13,68255236972,2023-09-01,Yes,No
36270,12,89983204897,2023-09-08,Yes,Yes
76321,3,16803546824,2023-03-01,No,No
14143,7,67357489433,2024-09-01,No,No
57839,8,07946474084,2024-02-22,Yes,Yes
38869,15,77645513176,2024-01-11,No,No
33315,9,86009847115,2023-11-16,No,No
68235,10,90140331431,2024-10-07,No,No
77560,7,99990092588,2024-07-24,Yes,Yes
86994,3,67844744097,2023-12-01,No,No
72566,11,81154809702,2023-03-22,Yes,No
14362,9,78893644514,2023-02-26,No,No
23920,9,58004362651,2024-08-02,No,No
45558,3,81355522790,2024-11-22,No,No
79529,9,14310711412,2024-02-04,No,No
87244,3,01468590098,2023-04-11,No,No
89740,1,76175755268,2023-04-05,Yes,Yes
29881,12,53656649315,2024-12-23,No,No
78230,4,67364176737,2023-12-01,No,No
60109,15,85501393871,2023-10-11,No,No
12914,4,93974311769,2023-04-07,No,No
84945,9,64832736822,2023-03-04,No,No
58884,9,35580301779,2024-08-05,Yes,No
78735,7,40659412761,2024-02-27,Yes,Yes
44947,6,14339498973,2024-09-25,No,No
12524,1,38094061913,2024-05-11,No,No
73340,1,20703233935,2024-05-01,Yes,Yes
85858,7,36542953029,2024-09-19,No,No
81378,4,50683050347,2023-10-16,No,No
57149,14,42110104136,2023-06-25,No,No
62487,10,50849046719,2023-02-24,Yes,Yes
77384,8,58225055945,2024-07-03,Yes,No
53783,5,97220171796,2023-12-25,Yes,Yes
29297,12,93900699454,2023-08-28,No,No
95734,8,62143741214,2024-03-11,No,No
30577,9,02777331891,2024-06-18,Yes,Yes
18114,5,79156638808,2023-11-30,No,No
48124,2,54006858850,2023-12-07,No,No
60672,5,52773065436,2023-01-28,No,No
31797,6,57564267895,2024-05-07,No,No
43188,7,23086690029,2024-06-01,No,No
40769,9,87591507309,2024-03-06,Yes,Yes
54800,5,21267283061,2023-12-25,Yes,Yes
24079,6,23380432245,2024-04-15,Yes,Yes
92274,15,97444936618,2024-09-10,Yes,Yes
35196,3,45725555431,2023-06-30,Yes,Yes
38047,2,85083732003,2023-08-29,Yes,Yes
25241,13,12441182799,2023-04-16,No,No
95242,5,57148515609,2023-04-06,No,No
73526,5,94789005127,2023-10-17,No,No
62574,6,66354938883,2023-05-01,No,No
21375,8,59135660387,2023-01-04,No,No
48514,2,16039231003,2023-05-20,Yes,No
87168,11,49654207419,2023-07-31,No,No
78939,5,09091009856,2024-12-14,No,No
82169,5,69535300028,2023-11-15,No,No
13661,13,21414336862,2023-10-24,No,No
50700,13,09126628876,2023-11-13,Yes,Yes
10835,7,94647232476,2023-01-01,Yes,Yes
10644,14,23855791546,2023-05-30,No,No
38030,5,93281646290,2024-11-27,No,No
96218,14,77759854906,2024-09-03,No,No
86546,4,66211565422,2023-12-10,Yes,No
71695,6,92993091224,2024-07-13,Yes,Yes
39703,7,87263594482,2024-04-20,Yes,No
81220,9,11507252683,2023-12-08,No,No
36929,2,63496916403,2023-11-28,Yes,No
49058,2,14504343816,2023-07-02,Yes,Yes
15383,7,92298847694,2024-01-21,Yes,Yes
94474,9,80171789348,2023-10-01,Yes,No
94192,13,82787989717,2024-05-08,No,No
50791,12,03289109913,2023-11-18,No,No
55175,1,32702062700,2024-11-24,No,No
64158,4,36455241439,2024-11-15,Yes,No
88469,15,29563074681,2023-10-05,No,No
33782,1,07055266221,2024-06-09,Yes,Yes
91418,10,82805749571,2023-05-12,Yes,Yes
11206,2,96022459881,2023-07-28,Yes,Yes
34929,7,41011163449,2023-01-17,Yes,No
43558,14,77854422156,2024-12-17,Yes,No
60369,11,30341117304,2024-02-03,No,No
50888,12,13999490436,2024-10-28,Yes,Yes
79997,4,29133251164,2023-12-04,Yes,Yes
46849,10,56662479458,2024-02-23,No,No
58457,6,08986618628,2024-03-05,Yes,Yes
53444,9,06657354035,2024-03-12,No,No
97242,9,12871686354,2024-10-14,Yes,Yes
65033,10,18774439541,2024-03-18,No,No
24363,1,37499786146,2023-08-14,No,No
40382,1,63107131184,2024-08-31,Yes,Yes
76341,12,29172876473,2023-05-24,No,No
68736,12,09396916834,2024-10-21,Yes,Yes
44388,3,23509231625,2023-11-14,No,No
56908,7,24415617998,2023-08-26,Yes,No
21306,8,89371336706,2024-08-08,Yes,Yes
10376,8,09663862232,2023-01-03,No,No
52786,4,56577760052,2023-05-03,Yes,No
79104,1,20202956687,2023-01-04,No,No
81085,14,24763078965,2024-10-25,No,No
32179,7,31844495858,2023-03-18,Yes,Yes
68113,12,95350351500,2023-12-26,No,No
76445,2,30816428432,2023-05-09,No,No
58839,7,75428834086,2024-04-21,Yes,Yes
53335,10,96421404592,2023-09-22,Yes,Yes
10706,5,73428637637,2023-06-15,No,No
91635,7,34357050330,2023-07-29,Yes,Yes
96622,6,75193957497,2024-06-26,No,No
81722,5,20659202012,2024-06-14,No,No
25445,3,94244479116,2024-10-13,No,No
26971,5,83831404735,2023-07-09,No,No
70391,7,44000789011,2024-05-29,Yes,No
30242,11,28089171557,2024-07-22,Yes,Yes
41812,13,21122446984,2024-12-27,Yes,Yes
91334,3,80674906662,2024-03-22,Yes,Yes
13721,14,69764861871,2023-10-16,No,No
77450,5,75886819974,2023-04-02,Yes,Yes
18217,15,55353174325,2023-08-15,No,No
11206,4,31235741910,2024-01-30,No,No
78112,6,50827446667,2023-10-31,No,No
43414,8,92682390512,2024-07-31,Yes,No
90555,5,43447299584,2023-10-22,Yes,Yes
57389,13,20909027089,2024-10-05,Yes,Yes
36391,8,76655726926,2024-01-21,No,No
68165,10,40273141906,2023-05-09,Yes,No
12412,14,68094823878,2023-06-28,No,No
66990,1,66886290881,2024-09-01,Yes,No
18083,3,13194227410,2023-12-25,No,No
76808,15,91512283580,2024-07-02,Yes,No
84436,15,08185291697,2023-03-04,Yes,No
26770,12,98811764127,2024-12-22,No,No
73239,1,85409184202,2024-08-12,Yes,No
27219,12,67573343424,2023-10-01,Yes,Yes
39727,8,35847801285,2023-03-25,Yes,No
40076,14,77809510383,2024-01-24,Yes,Yes
53485,6,78425844563,2023-04-07,No,No
54731,5,85807611421,2024-05-18,No,No
22199,10,95500531654,2023-09-13,No,No
57134,10,60004880470,2024-01-12,Yes,Yes
90749,9,06685120254,2024-11-16,Yes,No
37215,9,48006023721,2024-09-25,No,No
50023,6,25393289179,2023-11-15,No,No
74851,8,43649509133,2023-07-11,Yes,No
75022,10,04139099386,2023-04-04,No,No
22153,3,50418093536,2024-06-04,No,No
82708,9,41921038423,2023-02-04,Yes,No
87939,4,32816686328,2024-10-15,No,No
10127,8,86711046572,2023-07-21,No,No
55142,5,93478767898,2023-01-17,No,No
81280,8,76002373354,2023-11-02,Yes,Yes
26041,15,70275325270,2024-12-12,Yes,No
11884,14,82601701334,2024-12-15,No,No
93482,7,48077423986,2024-05-27,No,No
91151,11,90675857544,2024-03-23,Yes,No
79491,9,40160392993,2024-04-02,No,No
59975,13,94702122679,2023-04-13,No,No
24515,8,36332438521,2024-03-31,No,No
21941,4,07849539734,2024-09-13,Yes,No
10225,7,85253615610,2023-12-14,No,No
82925,12,63130810351,2024-11-20,No,No
42069,8,81033991184,2024-10-19,No,No
58623,3,39636107543,2024-12-19,No,No
66076,13,81280228650,2023-09-25,Yes,No
62810,14,64963914347,2024-06-01,Yes,Yes
17919,12,62361189664,2023-04-26,No,No
42698,3,29914772784,2023-01-05,No,No
98722,9,75240959172,2024-02-09,No,No
67846,15,77284843193,2024-01-13,Yes,Yes
87154,14,12597761363,2023-03-31,Yes,Yes
16755,11,35474932645,2024-01-03,No,No
28863,6,82319203856,2024-11-11,Yes,Yes
95137,6,24795326649,2023-01-13,Yes,No
84099,15,43554698707,2023-04-27,Yes,No
61971,13,52112572839,2024-12-05,No,No
68383,8,14752060682,2024-04-18,Yes,No
59060,12,24070817014,2023-12-02,No,No
43328,9,02524429003,2024-05-10,Yes,No
15764,7,08216598625,2024-03-18,No,No
17082,10,26220229390,2023-05-05,No,No
41663,10,96504926349,2023-08-01,Yes,Yes
23956,1,61641736170,2023-11-14,Yes,No
47783,10,16402187576,2024-11-17,No,No
59250,8,52788334649,2024-06-07,No,No
24357,10,30364430731,2023-09-08,No,No
26060,4,01207537781,2024-04-22,No,No
74364,6,92038189039,2024-08-24,Yes,Yes
98490,9,40399942691,2024-12-09,Yes,Yes
50211,4,77019489428,2023-12-26,No,No
56321,13,50048999688,2024-11-07,No,No
43551,15,52773634922,2024-04-15,No,No
93397,12,54936359564,2023-06-24,No,No
18681,13,64833579053,2023-12-17,Yes,Yes
44526,2,81228017411,2024-10-12,No,No
25613,6,69600239895,2024-07-08,Yes,Yes
81040,1,26967921267,2023-03-29,Yes,Yes
79542,9,42795972206,2023-07-20,Yes,No
35528,13,32133742694,2023-11-11,No,No
55955,5,66113785525,2024-04-11,No,No
68467,13,41142751185,2024-01-16,No,No
19532,5,99479761898,2023-03-09,No,No
11436,5,84638267052,2024-05-06,No,No
72288,4,48379947463,2023-12-23,Yes,Yes
93822,14,05424866773,2023-01-16,No,No
77420,5,90025967568,2023-05-27,Yes,Yes
20741,3,50533147431,2023-02-23,Yes,Yes
88617,14,23183296272,2023-08-03,No,No
61419,13,78887566399,2024-01-05,No,No
59748,8,06098924967,2024-07-06,Yes,Yes
10028,2,60423710256,2023-08-14,Yes,Yes
22900,10,84230731819,2024-03-11,Yes,No
35629,15,85924173813,2024-12-01,Yes,Yes
85163,9,98987493177,2024-08-03,Yes,Yes
52262,13,47433956988,2023-09-17,No,No
25378,1,83333312541,2024-05-06,No,No
85782,4,99650019624,2024-01-25,Yes,Yes
98421,12,84796173822,2023-09-25,Yes,No
33226,9,13426401858,2023-02-14,No,No
13045,12,97534896924,2024-12-02,Yes,No
25225,15,15866747855,2023-09-07,Yes,Yes
72288,2,64247706147,2023-04-16,Yes,Yes
46000,11,48049979473,2024-09-16,No,No
21417,8,54906712215,2023-08-11,No,No
23490,2,66406208983,2023-12-03,No,No
24001,10,83024760241,2023-09-19,Yes,Yes
73596,3,49275840271,2023-04-27,No,No
88237,5,78532763211,2023-09-27,Yes,No
47452,11,47943226217,2024-05-13,No,No
42841,12,39015067245,2023-03-11,No,No
21514,1,70453128198,2023-04-15,No,No
18712,13,45256462245,2023-02-02,No,No
66204,12,38085611116,2024-01-10,No,No
81531,6,96236628485,2024-10-24,Yes,No
71270,12,92875892737,2023-01-29,No,No
28185,2,16285239785,2023-10-29,Yes,Yes
40319,9,41936257313,2023-04-22,Yes,Yes
74380,9,55092094858,2024-04-16,Yes,No
74252,15,80941916015,2024-02-09,No,No
96686,7,65082213738,2023-02-26,No,No
68495,14,00031944132,2024-04-15,Yes,Yes
37949,8,25960583946,2023-12-08,No,No
41424,11,68789455565,2023-11-17,No,No
59626,8,16437038025,2023-01-02,No,No
30307,15,14486466378,2023-05-22,No,No
96997,11,81658351377,2023-08-02,No,No
73549,10,61431472867,2023-11-02,No,No
28221,13,21331315413,2023-01-03,No,No
27481,10,75782482755,2023-08-23,Yes,No
21643,2,64092705319,2024-11-20,No,No
44251,2,47007774048,2024-11-18,No,No
81821,4,00902507600,2023-09-17,No,No
69847,3,08136834303,2023-11-08,No,No
16084,8,07154003301,2024-08-30,Yes,No
43864,8,19563331192,2023-02-07,No,No
18101,3,34306455149,2024-09-17,Yes,Yes
96001,11,44514889756,2023-10-17,No,No
71226,11,17340773229,2024-01-04,Yes,Yes
62234,5,04808713606,2023-02-09,No,No
25315,3,49115370202,2024-03-17,No,No
81308,8,11401343254,2024-10-20,Yes,No
40916,14,97754413339,2023-05-28,No,No
61940,9,14933091856,2023-05-13,No,No
27741,15,03699021591,2024-08-19,No,No
74030,8,22534323563,2024-02-04,Yes,Yes
35936,4,25285476605,2023-11-05,No,No
21533,7,08887436222,2023-05-25,No,No
34384,11,97212811092,2024-04-20,Yes,Yes
56936,10,26421778268,2024-03-25,Yes,Yes
82164,5,14193569442,2024-11-03,No,No
36350,3,02737326401,2024-02-25,No,No
45547,10,08795196253,2024-07-09,Yes,No
21020,10,20299295669,2023-08-24,Yes,Yes
69822,8,27566708257,2023-10-31,Yes,Yes
33593,12,05445734873,2024-01-25,No,No
70156,7,16465261902,2023-05-11,No,No
98262,15,67468752452,2023-02-12,No,No
12728,14,98189150791,2024-05-19,Yes,Yes
35896,2,78925059794,2023-04-29,No,No
85728,2,24907842775,2023-11-09,Yes,No
79972,13,09972517148,2024-03-26,No,No
63537,11,91302347047,2024-08-29,Yes,Yes
91461,10,52432782299,2023-12-15,Yes,Yes
82852,8,07390065368,2023-04-12,No,No
43287,3,50140560944,2023-09-10,Yes,No
42475,7,65592184363,2024-04-28,No,No
81624,2,99337624618,2024-03-01,Yes,Yes
17075,14,43863042375,2024-08-31,No,No
54918,9,32396084773,2023-04-28,Yes,Yes
76201,11,46331518142,2024-01-30,No,No
60437,2,94311817084,2024-05-12,No,No
82411,3,26855427062,2023-03-13,Yes,No
32045,8,95001215893,2024-10-22,No,No
41579,15,96770272127,2024-01-02,No,No
68794,10,22046482584,2024-07-23,No,No
78309,13,12567119963,2024-11-06,No,No
68761,15,25626786894,2023-10-13,No,No
68618,5,96266683858,2024-09-27,Yes,No
68306,13,12390208612,2023-12-06,No,No
29402,10,12109089724,2024-07-22,Yes,No
51631,11,39803571646,2023-04-02,No,No
40226,6,64554699992,2023-04-10,Yes,No
99408,2,32552260325,2024-10-23,Yes,Yes
11175,15,88233980301,2023-07-13,No,No
87060,8,15590294741,2023-02-26,Yes,Yes
79872,9,07511161096,2023-06-30,Yes,Yes
10979,5,50258942368,2023-05-24,No,No
78069,9,31976767344,2023-08-02,Yes,Yes
73540,2,64940841644,2023-11-05,Yes,No
25692,4,03816950445,2024-12-20,No,No
28451,5,12493245694,2023-10-31,No,No
90989,6,19514324161,2023-04-16,No,No
91959,13,61411975098,2023-05-25,Yes,No
12367,5,68931542568,2023-07-25,No,No
18968,13,22110346489,2023-12-01,Yes,Yes
98973,2,31354385768,2023-11-05,No,No
38806,11,53585283588,2023-06-02,No,No
58077,12,41516829482,2024-12-11,Yes,No
92971,7,75850321519,2023-04-23,Yes,Yes
82818,2,39656781076,2024-10-17,No,No
45488,14,61605668982,2023-09-13,No,No
26262,9,26492095608,2024-10-11,No,No
87904,3,71664266298,2023-04-13,No,No
93816,10,28211380540,2023-12-01,No,No
19351,9,31737150988,2024-04-06,No,No
16886,6,49571330627,2023-06-16,No,No
59771,13,27319201708,2024-07-22,No,No
22664,7,92553484905,2024-12-01,No,No
68419,12,00548263546,2023-01-26,No,No
81881,10,77658321878,2024-11-24,No,No
45144,15,55994064491,2024-11-28,No,No
92464,1,04102532068,2023-05-21,No,No
11941,11,91988416092,2024-05-24,No,No
58856,5,45504048058,2023-05-05,Yes,Yes
53605,3,45845580937,2023-12-25,Yes,Yes
40477,12,84359578003,2024-07-30,No,No
65022,14,66637963381,2023-05-20,No,No
57314,1,30574011608,2023-07-22,No,No
65839,10,32704625149,2024-08-25,Yes,No
14300,8,60223752103,2023-03-28,Yes,Yes
65991,15,14518882263,2024-12-11,No,No
26986,13,21879566581,2023-12-15,Yes,No
72570,9,18344222474,2023-11-11,No,No
97743,5,10312698038,2024-07-02,No,No
62788,3,73776276242,2023-01-18,Yes,Yes
56589,3,81293677899,2024-02-06,Yes,Yes
40108,7,34792624507,2023-02-09,No,No
10249,15,53473007245,2024-04-26,Yes,No
69617,14,19168292088,2024-06-17,Yes,Yes
38343,8,77694776719,2023-11-18,No,No
52813,11,84049273264,2024-06-16,Yes,Yes
24804,4,79144133758,2024-09-10,Yes,No
23932,9,68404738760,2024-09-09,Yes,Yes
91830,2,43062010673,2023-04-11,No,No
52922,11,71206676955,2024-03-16,Yes,No
31580,2,72686597840,2024-10-24,Yes,Yes
76805,13,02966310848,2023-11-20,Yes,Yes
94777,10,10934900373,2024-02-25,No,No
81335,3,13153103007,2023-01-15,No,No
93424,13,02918930384,2024-03-25,Yes,No
27786,1,37032374480,2024-01-01,Yes,No
44883,3,73672967312,2024-06-26,No,No
33364,10,34094630187,2023-03-29,No,No
49830,12,52505896169,2023-02-17,No,No
13586,4,78312216159,2023-08-04,Yes,Yes
66021,11,32463677199,2023-10-12,Yes,Yes
19191,2,72087325463,2024-11-07,No,No
45072,5,91040581773,2023-03-14,Yes,No
73871,10,02667722353,2023-07-19,No,No
77217,6,40740585359,2024-02-28,No,No
72480,7,74131817612,2024-11-15,No,No
55605,14,45195741218,2024-07-16,Yes,Yes
98811,6,98854688923,2023-12-12,No,No
82985,5,69320327805,2024-08-23,Yes,Yes
77847,8,61514246314,2023-01-06,No,No
24898,7,77365914316,2023-12-15,Yes,Yes
28637,6,33333029036,2023-12-10,Yes,Yes
39937,12,09798214997,2024-05-13,No,No
40633,9,22280608948,2023-06-05,No,No
34398,10,10064674390,2024-08-26,Yes,Yes
71139,12,64007403134,2024-08-02,No,No
53087,9,06951065880,2024-10-20,No,No
80099,5,38486796286,2024-11-04,Yes,No
24728,10,06869732585,2023-11-13,Yes,Yes
85911,3,07236264882,2023-11-05,Yes,Yes
63934,7,41671351646,2024-03-15,No,No
57479,7,00630613564,2024-07-29,Yes,No
16888,3,31042433975,2024-03-19,Yes,Yes
82388,10,95983700624,2024-09-21,No,No
26790,7,26775144002,2024-04-23,No,No
16677,11,35994876222,2024-11-27,No,No
41604,9,82564712138,2024-09-13,No,No
26642,12,43372434397,2023-02-22,No,No
61094,3,24473042208,2024-05-31,No,No
91551,4,35421321239,2024-02-25,Yes,Yes
58053,11,74614671081,2023-10-11,No,No
34749,15,88983869442,2023-11-02,No,No
26855,12,68970008505,2024-07-21,No,No
34690,15,94150224893,2024-06-16,Yes,Yes
26279,13,90699698243,2023-03-24,No,No
10490,4,92888691289,2023-08-15,No,No
12758,4,02451216390,2024-05-21,Yes,Yes
62123,15,98880937896,2023-04-24,Yes,No
10084,8,50850439358,2024-07-11,Yes,Yes
52664,1,58002196319,2024-10-06,No,No
55015,12,16993744566,2023-11-29,No,No
44272,14,73628472444,2024-07-14,Yes,Yes
42668,8,44548163167,2023-06-17,Yes,No
91252,8,87291010910,2023-01-05,Yes,No
36138,12,49735877905,2024-04-30,Yes,Yes
58395,4,56617181050,2023-11-03,No,No
50383,6,67245004353,2023-09-25,Yes,Yes
32974,4,98986429590,2023-09-17,Yes,Yes
14439,13,57420314943,2024-01-17,Yes,No
25474,7,94821497086,2024-11-17,Yes,Yes
83351,4,67267526796,2024-09-17,No,No
79690,5,12597718888,2024-07-14,Yes,No
12646,13,09379678998,2023-12-28,Yes,Yes
43285,14,95113110513,2024-06-05,Yes,Yes
84572,14,65853246404,2024-12-01,Yes,Yes
52266,5,47102256084,2024-09-11,Yes,Yes
75732,1,82040539046,2023-09-26,Yes,Yes
24052,10,71599903762,2024-10-29,Yes,No
99464,5,65419528448,2024-09-17,No,No
31747,15,93662790493,2023-01-27,No,No
93583,13,75113719790,2024-12-10,No,No
57434,8,83735495192,2023-10-06,No,No
75663,6,10161130806,2024-04-05,No,No
12904,7,08935650685,2023-01-20,Yes,Yes
52928,3,35061987367,2024-05-07,Yes,No
72059,2,54438399381,2023-10-26,No,No
68589,13,15921856845,2024-09-05,No,No
38231,2,85854962924,2024-04-21,No,No
20538,11,08108501117,2024-09-29,No,No
14926,5,85823217953,2023-05-15,Yes,Yes
95625,3,71368704884,2023-12-11,No,No
55494,8,15065025909,2024-03-05,No,No
10615,6,34189914467,2024-09-14,No,No
34392,12,07842463948,2023-06-13,No,No
87806,11,94541853917,2024-03-24,No,No
75139,4,21517846915,2023-01-02,Yes,Yes
60958,1,25395676264,2023-10-26,Yes,Yes
20514,2,67062098981,2023-04-28,Yes,No
78280,6,89368609230,2023-07-11,No,No
82300,13,39950386289,2024-02-13,Yes,Yes
89650,4,57898260849,2024-05-21,No,No
11631,2,39987892378,2024-08-19,Yes,No
60312,8,71888345159,2023-12-23,Yes,Yes
59731,15,96663968317,2023-09-18,Yes,Yes
50556,15,87356917940,2023-04-22,Yes,Yes
78715,7,87388913235,2024-07-23,No,No
87698,8,93710448762,2024-12-07,No,No
90771,10,52862454425,2023-07-08,Yes,No
87497,8,22035772655,2023-03-20,Yes,Yes
85872,15,42918419220,2023-08-29,No,No
35452,6,21444713473,2024-01-06,Yes,Yes
44400,8,43261641249,2023-07-03,No,No
63528,11,52173249836,2023-05-24,No,No
55867,11,64173050993,2024-04-24,Yes,No
69381,9,83520406813,2023-02-25,Yes,Yes
34756,5,00117377192,2024-11-07,Yes,Yes
76612,9,32477884194,2024-08-03,No,No
80643,10,29585590595,2024-03-07,Yes,Yes
78862,3,59443957386,2023-09-14,No,No
23463,10,01097386479,2024-11-21,Yes,Yes
84528,5,91709740151,2023-07-23,No,No
71899,5,77487595664,2023-01-27,No,No
56453,8,82480446270,2024-12-29,Yes,Yes
71101,13,46609091953,2024-10-07,Yes,No
80267,6,65191739740,2024-01-18,Yes,Yes
39728,3,26147752194,2023-10-13,Yes,Yes
15315,12,28343828944,2024-08-19,Yes,No
74611,11,56194208232,2023-02-07,Yes,No
89901,1,29652503740,2024-04-13,Yes,Yes
18887,6,72218145019,2024-01-20,Yes,Yes
90910,8,34898446318,2024-12-15,Yes,Yes
88731,3,07676366002,2023-01-14,Yes,No
73339,14,27206150415,2024-12-20,Yes,Yes
43454,3,68848684285,2023-01-09,No,No
84622,3,19575527398,2024-07-11,No,No
34592,9,82205644536,2024-11-11,No,No
66500,8,21858299708,2023-03-27,Yes,No
53101,10,35650939765,2024-07-14,No,No
98399,11,93708344411,2023-10-31,No,No
57031,4,84978724639,2024-02-25,No,No
47529,15,30435083332,2024-12-11,No,No
59694,12,01868633490,2024-09-11,Yes,No
81014,6,13235562769,2024-10-19,No,No
45747,15,47410099253,2024-02-21,Yes,Yes
81667,15,09640460782,2024-04-28,No,No
29794,3,23513577398,2024-01-23,No,No
19274,12,77148431444,2024-10-23,Yes,Yes
20403,5,44706394165,2023-12-02,No,No
76501,13,89480743834,2023-08-22,No,No
11819,13,86330222766,2024-06-04,No,No
95869,8,21060495735,2023-08-21,No,No
23063,7,59545641003,2023-12-16,No,No
41347,10,35691743288,2024-03-30,No,No
59273,9,67072746559,2024-02-01,No,No
87639,8,54365447251,2023-05-13,Yes,No
75827,2,91180659464,2024-11-22,Yes,No
